fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-1.275901,0.642679,0.416658,0.074371,-0.838723,1.565698,0.80066,0.611579,0.333808,0.020135,-0.289409,Fair
-0.758141,1.837082,1.564288,-0.255792,1.343938,-0.319135,0.80066,1.410445,-0.392614,1.053694,0.730403,Very Bad
-0.514222,-0.340802,-0.578684,-1.440598,-0.120885,0.78002,0.80066,0.895718,-0.447085,-0.505713,0.217066,Good
0.418751,1.684872,0.802491,0.588464,0.872852,-1.257103,0.80066,0.318283,0.124347,1.75213,0.549564,Very Bad
0.077721,1.339515,1.218615,-0.607901,1.487824,1.293112,0.80066,0.325239,1.210278,1.210887,1.133102,Very Bad
-1.512771,1.252791,-0.094698,-0.925491,0.795239,-1.144024,-1.202336,-0.324308,0.630727,1.094036,0.061689,Bad
1.49473,1.778513,2.274495,-0.198324,1.944423,-0.940168,0.80066,1.081113,1.061029,1.110576,0.393026,Very Bad
-0.076374,0.447873,0.500885,-1.096644,0.984186,0.924117,-0.071527,-0.17881,-0.268648,0.109029,0.81746,Fair
-0.517686,1.151282,0.920562,-0.010573,0.205381,0.404339,-1.322158,0.497196,2.143786,1.889377,1.10696,Very Bad
1.304014,0.334693,0.551302,-0.336167,0.41095,-0.49884,0.80066,0.456219,-0.34528,0.730246,0.955684,Bad
-1.283971,-0.437043,0.02523,-0.603237,0.501723,-0.303885,-0.952591,-0.698972,0.093109,-0.052317,-0.03325,Fair
-1.58505,2.104764,0.987301,-0.45399,0.356597,0.698329,0.80066,2.070522,1.181313,1.484747,1.559131,Very Bad
1.549219,1.250446,0.534045,1.079372,-0.125299,1.26703,0.004344,0.493692,0.40704,1.71042,-0.13697,Very Bad
2.285956,1.019714,1.060227,0.507944,0.29531,1.171526,-1.736171,0.595267,2.070042,1.503461,0.287147,Very Bad
-0.714454,0.943124,-0.601877,-1.440598,0.104842,0.302866,0.80066,-1.636491,0.092166,-0.118887,0.804359,Fair
0.280111,1.246302,1.18504,1.141483,-1.791812,1.565698,0.80066,-0.159579,1.024804,1.043013,0.955886,Very Bad
-1.008491,1.39369,1.723199,0.805156,-0.082232,-1.018093,0.80066,0.589043,1.268327,1.75834,0.619047,Very Bad
0.370285,1.019458,0.466912,0.697182,-0.173433,1.565698,-2.145076,0.773278,0.402114,1.718439,0.046395,Very Bad
-0.116994,1.127303,1.110943,1.102714,1.659582,0.281559,0.80066,1.472848,0.453303,1.190414,1.489221,Very Bad
-0.114119,-0.079444,-0.256961,-0.075603,0.593362,-1.157867,-1.995668,-1.038223,0.626785,-0.017422,1.467167,Fair
0.707786,1.86145,1.504515,0.747743,1.159825,0.429459,-0.496738,1.283602,0.402831,0.819007,1.4939,Very Bad
-0.918937,1.480966,1.533435,-0.294986,0.913434,1.565698,-0.177345,1.416015,1.036869,0.650319,0.60653,Very Bad
-0.212353,0.925843,1.939736,1.058728,1.619966,0.69579,0.80066,1.451461,1.279519,1.008297,1.969439,Very Bad
-1.390251,1.554506,0.327771,0.401993,0.050997,1.565698,0.80066,1.703436,0.296058,1.095512,1.138594,Very Bad
-0.155534,1.659665,0.489687,-1.425992,1.836379,-1.358122,0.80066,0.19074,0.724058,1.115402,0.541981,Very Bad
0.07502,-1.374318,-0.306778,0.97613,0.121241,-1.053822,0.80066,0.380494,-0.77473,-0.505559,0.940827,Fair
0.303614,0.419948,0.541642,-0.144451,1.119333,1.565698,0.42198,1.71586,-0.081557,0.668847,0.382599,Bad
0.604041,1.699038,1.148104,-0.193614,1.539591,-0.194444,0.80066,1.952605,1.762763,1.103043,-0.422855,Very Bad
1.119729,1.311952,1.383781,-0.350698,1.275793,0.238223,-0.756136,2.27803,0.199,1.14368,0.630613,Very Bad
-1.676663,-1.088886,-0.709204,-0.623368,-0.39519,-0.181027,-1.610432,-0.310222,0.386884,-0.63929,0.105226,Good
-1.709288,0.035875,-1.679423,0.083874,-0.449073,-0.203377,-1.919305,-0.895484,-1.726606,-1.140987,-1.134086,Good
0.232599,-1.650855,-1.406756,-1.265042,-0.834631,-0.671043,0.80066,-2.726513,-0.391805,-0.918056,-2.084712,Very Good
-2.062814,-0.682972,-0.580212,-1.440598,-0.222582,-0.39563,0.80066,-1.347239,-0.369469,-0.954396,0.569093,Good
0.442816,1.207996,1.993757,-1.188573,1.438309,-0.11021,0.251443,0.620511,0.727318,1.554206,3.134317,Very Bad
-1.506627,-0.558746,-0.601861,0.333667,-0.717051,-0.445704,0.80066,-0.735278,0.664063,-0.206071,-0.678177,Good
2.008952,1.472137,0.810688,-0.156821,0.973794,0.316428,-0.865792,0.434637,2.044848,1.218434,0.567602,Very Bad
0.442274,1.569926,1.222658,1.311862,1.296358,-1.033721,-0.373681,1.21339,1.089207,1.621401,-0.124262,Very Bad
-0.017923,0.12615,0.475442,-0.005504,1.305396,0.795621,0.80066,0.629895,-0.084488,0.261939,-0.157336,Bad
1.673554,1.668035,1.677286,1.03775,-0.490683,1.565698,0.80066,1.002497,0.950044,1.808976,-0.086955,Very Bad
-0.83835,1.344213,1.124386,-0.642403,1.193659,-1.499686,0.239955,1.532561,1.655463,2.17659,-0.305661,Very Bad
-1.06466,-1.38574,-0.790822,-0.736394,-1.535524,-0.546964,0.80066,-1.298243,-0.509233,-1.504612,-1.086562,Very Good
-1.392905,-0.403876,-0.202142,0.013602,-0.921907,0.313612,-1.907737,0.264054,0.172016,-0.531408,-1.899728,Good
-0.812216,1.076138,0.907645,-0.015134,0.925201,0.400127,0.80066,-0.331283,0.089951,0.239118,-0.805802,Bad
0.509986,1.123299,1.574442,-0.189969,0.157714,-0.177224,-0.459468,0.768304,0.762475,1.578696,0.947452,Very Bad
0.256584,-1.003681,-1.006356,-1.050984,-0.377026,0.911631,0.80066,-0.266215,-1.714309,-0.382285,-0.868322,Good
1.258071,1.406544,1.536253,-1.440598,0.994636,0.808422,0.80066,-0.339226,1.070363,1.282061,1.277313,Very Bad
-1.609122,-0.085167,0.606863,0.80915,0.13861,1.565698,0.668705,0.644291,0.767631,1.439613,0.723336,Very Bad
0.186314,1.526746,0.909418,0.626198,1.249755,1.565698,-0.018931,1.47273,1.418326,1.616518,0.841002,Very Bad
-1.168576,0.494239,-0.666661,-0.809522,-0.989913,0.801309,0.152486,-0.778968,-1.187741,-0.539657,0.049152,Good
0.198049,1.890574,1.453361,0.513806,2.441435,-1.165097,0.80066,-0.27371,1.060157,1.240116,0.498119,Very Bad
2.285956,-0.606763,1.541412,-0.087648,1.738652,-0.709128,0.80066,0.380194,-0.564967,1.311629,1.334979,Very Bad
-0.009556,-1.007176,-1.030806,0.891962,-0.76555,1.565698,0.80066,-1.904623,-1.15761,-1.449577,-1.125309,Very Good
1.043858,0.998545,1.102176,-1.246538,0.630263,0.204614,-1.770997,1.33206,1.636557,1.21126,0.24476,Very Bad
1.611336,-2.065688,-1.891358,-0.456508,-0.465211,-0.896452,0.109019,-0.900058,-1.352772,-1.453773,-1.597246,Very Good
1.359645,0.196464,-0.094704,-0.350508,0.452601,1.565698,-1.260678,-1.091393,0.237412,-0.416288,-0.988918,Fair
-0.64446,-0.223845,0.317062,0.156846,0.284828,-0.546592,0.80066,-1.12509,-0.785888,-0.227199,-0.965042,Fair
-1.246737,0.594511,0.887296,1.695204,-0.182239,-0.066124,0.80066,-0.015631,0.495475,0.859756,-1.073586,Bad
0.388902,1.334944,1.710354,-0.022996,0.676452,-0.09959,0.492943,0.996648,2.056433,1.266986,-0.097598,Very Bad
-0.264502,0.679898,1.994002,1.00371,1.007404,-1.224973,-1.032724,0.523771,0.954884,1.765989,1.401051,Very Bad
-1.326915,0.514669,0.222283,-0.047969,0.343726,1.227295,-1.296191,0.735944,0.107705,0.059297,0.56414,Bad
0.607263,0.805901,0.671123,1.146148,1.067497,1.565698,0.80066,1.204533,1.024164,1.507068,0.635164,Very Bad
0.729067,0.540708,1.092687,0.934929,1.225349,1.099564,0.80066,1.340662,1.289462,0.875336,0.368399,Very Bad
1.725718,-0.594545,-0.634139,-0.629933,0.744002,-1.03807,0.80066,-1.472171,0.112574,-0.312162,-0.45249,Good
-0.150367,1.033472,1.477691,-0.445821,0.936216,-0.590975,-1.582802,0.318521,0.925499,1.124707,0.550904,Bad
0.516653,0.982435,1.55488,0.652469,1.772159,-1.015709,-0.656584,1.72309,-0.098441,1.11528,-0.181857,Very Bad
-0.765001,-0.449881,-0.939748,-0.910061,-1.270169,-0.798912,0.80066,-0.951453,-0.338804,-0.360152,0.04492,Good
1.164682,1.620324,1.766106,0.258751,1.701756,-0.791295,0.80066,0.421755,1.570961,1.523142,0.671623,Very Bad
0.125651,1.561046,1.03369,-0.342348,1.654127,-1.264414,0.80066,0.635009,1.870513,0.720679,0.927179,Very Bad
-1.258138,-0.376732,-0.181378,0.283369,-0.761203,0.852878,-1.795293,-0.827024,0.836432,-0.459404,-0.420023,Good
-0.057246,-0.688526,-0.889376,-0.240176,-0.683334,-1.597372,-0.937211,-0.399425,-0.757566,-0.752679,-1.698047,Good
0.88078,2.115604,1.965052,-0.777985,1.024523,1.565698,-0.573687,0.578197,0.401289,1.26073,1.9476,Very Bad
0.149655,-1.496343,-1.22578,0.921056,-1.162871,-1.413385,0.80066,-2.363247,-0.570032,-1.162192,-0.868349,Very Good
1.479524,1.167189,1.248157,0.432377,-0.035568,-0.859923,0.80066,1.813968,-0.747792,1.958424,0.465522,Very Bad
-1.375889,1.265124,1.029804,0.059505,0.277453,0.041301,0.80066,1.353138,0.880091,1.543799,1.378723,Very Bad
-0.527837,0.20273,0.061929,0.407113,-0.221421,0.685292,0.501881,0.593771,-0.619465,0.344628,-0.358658,Bad
0.913013,0.357851,0.439697,-1.440598,-0.654249,-0.967746,-1.710491,0.449732,0.814729,0.772101,-0.853419,Bad
-0.966911,-0.500801,-0.527786,2.13771,-1.070757,-0.144907,0.80066,-0.701415,-1.670624,-0.799615,0.091741,Good
0.187809,0.121108,-0.161674,-0.162983,0.339245,-0.796579,0.066147,-1.022547,-0.733166,-0.775107,0.417557,Good
-2.062814,1.771663,1.639655,-1.440598,1.48802,-0.561691,0.599572,-0.30898,1.62572,1.009653,1.206289,Very Bad
2.285956,1.384643,1.707603,1.428296,0.63807,-0.023317,0.80066,2.10597,0.868727,0.883076,1.488594,Very Bad
-0.406131,0.403545,-0.204927,-0.930177,-0.558142,0.286549,-0.805835,0.012072,-1.100567,0.00945,-0.835405,Fair
1.015911,-0.931305,-0.482033,1.028345,0.219093,1.565698,0.80066,-1.617655,0.119356,-1.044921,-0.828684,Good
0.026275,1.613883,1.179927,0.220659,1.705886,1.193297,0.80066,0.253307,0.493581,0.983545,0.255868,Very Bad
0.842076,2.328879,1.564009,-1.440598,0.806735,0.773725,-1.402055,1.188981,2.092996,1.02737,1.574716,Very Bad
1.880061,0.541466,1.68519,0.558493,1.865342,0.766264,0.80066,1.192742,0.632802,1.800916,1.274536,Very Bad
1.332985,0.83691,1.086287,0.223879,-0.291822,0.510741,0.80066,-0.028444,0.567082,0.60125,1.218803,Bad
-0.713412,-1.005256,-1.477646,0.816534,-0.618809,0.54361,0.80066,-1.726489,-0.072289,-1.065706,-1.317828,Very Good
-0.444424,-0.813377,-1.468541,0.391435,-2.086668,-0.024027,0.80066,-1.36302,-0.36661,-1.252732,-1.895973,Very Good
1.249868,0.377127,0.356952,-1.2461,0.442609,1.565698,0.80066,-0.851316,0.802181,0.811709,1.379667,Bad
2.285956,-0.293621,-0.111184,1.054892,-0.377355,-1.29189,0.80066,-0.307178,-0.395748,0.361321,0.178579,Fair
0.498355,1.009049,1.019648,-0.289347,-0.249359,1.565698,-2.167827,0.658733,1.162822,0.841455,1.747465,Very Bad
2.016598,-0.159552,0.404653,1.956548,0.205953,0.51618,-1.014323,1.072592,0.408969,-0.055366,0.027721,Fair
0.018323,0.896341,0.53767,-0.333498,1.698397,-0.222993,-1.571815,0.669251,1.466639,1.652086,2.552733,Very Bad
1.002968,0.338882,0.134014,-0.294526,0.952189,-1.234514,0.662809,0.180932,0.419864,-0.039969,0.950579,Fair
1.413524,1.304659,0.761838,-0.643955,2.208007,-0.335921,0.80066,2.102316,0.982688,1.413263,0.692784,Very Bad
0.026558,1.183881,1.573302,-0.275854,1.387207,0.585346,0.80066,0.245752,0.64256,1.996884,0.662177,Very Bad
-0.700399,1.20753,1.399959,-0.739115,1.088385,-1.537666,0.192394,0.564461,0.700858,1.432776,1.022819,Very Bad
0.99279,-0.662397,-0.511546,1.255107,-1.53579,0.372778,-1.247255,-0.86504,1.063203,-0.572159,-1.294989,Good
-0.338895,2.048158,1.374519,-1.28107,1.327297,-1.432638,-0.180339,-0.189614,1.949625,1.669329,0.411326,Very Bad
-0.893911,-0.570523,0.090553,0.909635,0.462334,1.565698,0.158842,-0.192293,0.095756,-0.02097,-0.431719,Fair
-0.3986,1.734182,0.936261,1.07927,0.170453,0.432928,-2.129619,1.80198,2.17207,1.807383,0.99822,Very Bad
-0.669357,-1.212621,-0.781566,1.26208,-1.304045,-0.909597,0.80066,-0.378125,-1.873991,-1.172026,-1.320433,Very Good
1.098416,-0.319637,0.042648,0.126344,0.19157,-0.790666,0.80066,0.822626,0.178636,-0.062254,-0.032327,Fair
0.754838,1.393658,0.902416,-1.038692,1.363238,-1.299045,0.80066,0.546957,-0.115853,1.126488,0.449507,Very Bad
1.042659,1.380482,0.869935,0.062521,1.578319,1.565698,-0.822065,0.210704,1.95797,1.196581,0.775373,Very Bad
0.75823,1.225074,0.243317,0.911624,0.686369,0.10045,-1.473084,2.546042,1.867423,1.03151,2.045065,Very Bad
-0.395883,0.197616,1.465849,0.306182,0.909204,-1.009879,0.607654,1.116039,1.108239,1.539396,1.741727,Very Bad
0.942374,0.645036,1.111068,0.420086,0.636821,-0.182573,-1.631275,-0.639789,1.29099,0.721987,-0.513515,Bad
1.20897,-0.703325,-0.262257,1.437382,-0.145084,1.41928,0.80066,1.770378,-0.723159,-0.076418,-0.057251,Fair
0.358009,-1.426707,-0.639084,0.380412,-0.536901,-1.364991,0.80066,-0.545147,-1.098336,-0.366129,-0.751924,Good
0.738235,0.51212,1.936908,0.306439,1.273446,-0.155742,-0.246201,-1.068749,0.726057,1.667506,0.437698,Very Bad
-0.595927,1.654754,0.942235,-1.440598,0.872298,-0.432868,0.162516,2.001765,1.846631,1.020382,2.618689,Very Bad
0.628256,0.560049,1.749734,-0.834485,0.034511,1.565698,-0.442454,-0.630195,0.21496,1.829821,0.623367,Very Bad
-0.642973,0.135344,-0.110856,-0.535502,0.809819,-1.49545,-1.370259,0.198871,-1.109688,0.013943,-0.262822,Fair
0.155985,0.455133,1.778124,-1.440598,-0.185722,-0.403096,0.80066,1.061552,0.949461,1.060494,1.694602,Bad
-1.677414,0.115632,-0.548628,-1.296305,0.050873,-0.872291,-0.063317,0.473663,-1.890798,0.251657,0.783813,Fair
-1.665172,0.111839,-0.161254,-0.295496,0.097714,1.265444,0.415482,1.084361,-0.60999,0.271032,-0.37842,Fair
0.080111,0.828171,0.643706,-0.053002,1.009783,-1.501357,0.80066,1.209803,0.002382,0.300075,0.910713,Bad
-0.146086,0.863187,1.100068,0.652513,1.149026,1.349852,-1.506482,2.272014,1.295246,1.551421,0.468244,Very Bad
0.400194,1.627328,1.540132,-0.114788,-1.090404,0.699511,-0.025425,0.926066,0.549678,1.345246,1.020621,Very Bad
0.18821,2.04209,2.943125,0.403029,0.538555,-1.353521,0.80066,0.706234,0.602836,1.458443,0.182045,Very Bad
0.400436,0.962977,1.51102,-0.476798,1.485359,1.565698,0.80066,0.746926,1.396187,1.27952,-1.026193,Very Bad
0.813966,1.577486,1.371688,0.231021,1.008783,1.565698,-1.181745,1.927621,1.748029,1.574636,-0.201643,Very Bad
-0.052524,1.793902,0.775794,0.605478,1.210676,0.311486,0.80066,0.544082,0.795641,1.566416,0.033245,Very Bad
-0.184241,-0.760769,-0.735532,1.508755,0.21259,0.994527,0.80066,0.117752,-1.435974,-0.584309,-0.424756,Good
1.928789,1.065115,2.158305,-0.415991,1.335492,1.565698,0.80066,0.384446,1.411297,1.159156,0.97418,Very Bad
0.175821,1.136997,1.355045,0.26692,0.569464,1.565698,-0.687758,0.405124,1.377351,1.308614,1.93763,Very Bad
-0.672273,-0.518831,-0.297553,0.698644,-1.303161,-0.690343,-0.435149,-0.146757,-1.133259,-1.328958,-1.833556,Very Good
0.460417,1.343415,1.494607,-1.440414,2.380408,1.565698,0.80066,1.282909,0.0804,0.99564,2.463889,Very Bad
0.055807,0.430297,1.500987,2.406275,0.809255,0.534917,0.80066,-0.504998,0.982743,0.88966,2.193291,Very Bad
-0.987713,-1.007146,-1.355344,1.028365,-1.303183,-1.586813,-1.399438,-1.568411,-0.839882,-0.888074,-0.890428,Very Good
-1.011082,-0.712965,-0.791788,-1.440598,-0.102698,0.892691,-0.532572,-2.261963,0.327769,-0.994203,-0.950941,Good
-0.556897,0.68638,0.693998,0.440263,1.748706,-0.719687,0.786169,0.720993,0.750282,1.534491,0.388517,Very Bad
1.166345,1.814032,0.875826,-0.50022,0.115999,1.051193,-1.621111,0.794434,0.558004,1.207576,1.031294,Very Bad
-0.46805,0.915525,0.128787,-0.311271,0.033479,-1.348127,-0.343481,0.174562,0.628777,1.088464,1.825601,Bad
-0.139244,0.583381,0.520608,0.436555,-0.673944,-1.0445,-1.395577,1.312787,-0.482094,1.168758,0.195475,Bad
0.656519,0.475806,-0.190676,1.002387,-0.028967,0.355328,0.452975,0.297554,-0.92193,0.096277,-1.156194,Fair
0.015921,1.951954,1.170004,-0.455754,1.127863,-0.515066,0.80066,2.699904,0.895078,1.362159,2.357003,Very Bad
0.634117,-0.221993,-0.357121,-0.618073,-0.197635,1.565698,-0.747267,0.370337,0.605348,0.575227,-0.10323,Fair
-1.376859,0.585962,1.262975,0.499269,2.034384,-0.284699,0.80066,0.877291,1.45508,0.938537,1.561224,Bad
0.450784,1.447798,1.76777,0.805807,1.02005,-0.572121,0.80066,1.16305,0.314028,0.518467,1.17315,Very Bad
0.393555,1.543727,1.064378,-1.217283,0.86549,1.565698,0.527494,0.789606,0.574576,1.199764,0.800698,Very Bad
0.238405,1.706596,1.767653,1.999962,0.836672,-0.602718,0.80066,0.535711,3.311372,1.694816,1.63408,Very Bad
-1.263021,0.603411,0.879468,-0.573163,0.114149,1.565698,0.80066,0.845252,0.749843,1.20101,0.252693,Very Bad
1.382818,2.174942,0.924051,1.109638,1.124263,0.41712,0.476525,0.858721,2.031454,1.425998,0.726917,Very Bad
-1.019326,-0.510692,0.040574,0.394796,0.218724,-0.559912,0.80066,-0.06787,0.319782,0.336494,-0.349027,Fair
0.586885,2.157457,0.991631,0.87446,0.994687,1.565698,-2.125708,1.431823,1.78585,1.012497,0.571721,Very Bad
0.280555,1.204673,1.218315,-0.534131,1.236926,-0.337808,0.80066,1.197094,0.858972,1.589747,1.24241,Very Bad
1.130677,0.734589,0.056371,-1.440598,-0.029536,-0.901087,0.038236,0.119924,0.266623,0.410797,0.992883,Bad
2.285956,1.725477,0.600365,0.084129,0.09492,1.305185,-0.686263,0.468859,1.018954,0.718384,-0.451573,Very Bad
-1.590361,-1.966345,-0.995725,-0.299903,-1.04505,1.565698,0.80066,-0.818655,-1.202083,-1.266116,-1.310923,Very Good
-0.551786,-0.917546,0.287508,-1.101061,-0.0413,0.811871,0.271028,-0.636054,-1.111349,-0.217412,-0.252447,Fair
0.06858,-1.219154,-0.667743,0.737241,-0.661864,-1.389399,-2.273532,-0.779987,-0.359642,-0.698479,-0.125512,Good
-0.901093,1.292523,0.850989,0.0182,1.33819,1.565698,0.80066,0.616582,1.666214,1.5046,-0.222079,Very Bad
1.216546,1.055859,0.650343,-0.693769,1.660919,-0.500479,0.80066,2.656936,0.813714,0.973054,1.407216,Very Bad
1.090177,0.679198,2.005879,0.755273,1.408368,0.667943,0.80066,0.097116,1.432941,1.456111,-0.037872,Very Bad
0.127486,-1.189163,-0.846584,0.345407,-0.384069,-0.867093,0.80066,-1.524881,-1.630633,-1.281825,-0.871663,Very Good
0.233176,-0.715196,-0.415384,-1.007734,0.354463,-0.885991,-0.621209,-0.858065,-1.433928,-0.774292,0.427161,Good
1.838055,1.242981,1.538616,1.518578,1.377123,-1.494219,0.80066,0.663707,1.599798,1.362823,-0.152138,Very Bad
-0.976997,1.414366,0.948236,2.538387,1.335549,-1.173675,0.80066,1.674525,1.262509,1.765548,1.195411,Very Bad
0.181772,0.562056,1.393897,-1.133348,1.8996,1.565698,-1.977742,0.314786,-0.312998,0.712494,0.34601,Bad
-0.558314,1.833207,2.012651,-0.123415,1.53866,-1.26554,-1.784813,0.080339,1.240231,1.49346,0.021587,Very Bad
1.256857,1.312484,1.145102,0.411688,0.361271,-0.585157,-1.68458,1.981945,0.478324,1.643767,-0.122978,Very Bad
-1.417342,1.700561,2.60395,2.630976,-0.496719,-1.460225,0.042649,1.157656,2.319735,1.30827,0.342758,Very Bad
0.345298,0.923517,0.541748,-0.688851,0.908628,-0.472777,-1.474059,1.278892,0.95774,1.370893,0.198152,Very Bad
0.755953,1.767284,1.74056,-0.860454,1.362015,-0.867766,0.80066,1.425389,0.394427,1.179677,0.528433,Very Bad
-1.178914,-2.06947,-0.831465,-1.240092,-0.566491,0.854143,-1.302092,-1.824613,-0.134679,-1.158784,-1.168835,Very Good
-0.346784,1.926209,1.645487,1.431745,0.024274,-1.584023,-1.655374,0.991619,2.568099,1.408787,1.269474,Very Bad
-0.154642,-1.424889,-0.022751,-1.015732,-0.337815,-1.001962,-2.043167,-0.421727,-0.58916,-1.413721,-0.155623,Very Good
1.075501,0.259836,0.284531,-1.028915,0.481564,-1.604546,0.80066,-0.447975,-0.408469,0.168459,-1.068256,Fair
-0.618813,0.896639,1.294392,0.416263,1.226219,0.940578,0.80066,1.197683,1.670367,1.334271,0.578698,Very Bad
-0.927009,0.691712,-0.65154,0.280514,0.305106,1.414038,0.80066,0.378528,0.480682,0.358549,-0.638402,Fair
1.287089,0.430572,0.924987,1.249075,1.093263,-0.20847,0.007803,-0.026646,0.947594,1.787092,-0.107172,Very Bad
-0.457154,-1.692533,-0.688633,-0.213255,-1.131765,0.527516,0.80066,-1.689444,-2.229758,-1.992432,-2.046315,Very Good
-0.467266,1.495606,2.167562,0.410963,1.738712,-0.969083,0.80066,-0.616263,2.03235,1.211583,-0.485691,Very Bad
1.025442,1.096053,1.318949,0.084648,1.399955,-1.523086,-1.373043,1.14663,-0.087794,1.575163,0.525197,Very Bad
-0.667008,-0.742725,-0.728116,-1.440598,-0.742934,0.016179,-0.208515,0.810721,-0.494428,0.242214,-0.31924,Good
1.629931,1.921264,0.580081,-0.162429,2.843212,0.702644,-0.730374,0.505606,0.086559,1.503001,1.24496,Very Bad
-0.452126,0.659943,0.925439,0.131789,-0.208453,0.449304,-1.341939,0.845751,1.432471,0.561138,-0.037936,Very Bad
-0.390253,-0.617444,-0.301621,-0.701595,-0.796386,-1.188223,-0.850394,0.241338,-1.659212,-1.005148,-1.271463,Good
1.288873,1.971274,1.459282,-1.440598,0.259091,0.043939,0.429241,1.166815,1.514535,1.020598,1.107501,Very Bad
-0.394781,-1.421416,-1.728107,-1.440598,-0.538337,1.243671,0.80066,-1.64464,-0.124432,-2.060288,-1.161261,Very Good
1.320343,0.711163,1.34365,0.131273,-0.500014,1.216835,0.80066,2.047045,1.462807,1.307245,1.571467,Very Bad
